count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Straw_kgha,Export_straw_percent,Irrig_m3,Water_source,Irrig_equipment,Packaging_type1,Packaging_type1_kgha,Packaging_type2,Packaging_type2_kgha,Fuel_type,Fuel_unit,Fuel_ha,Urea_kgha,NPK_kgha,NPK_N_percent,NPK_P_percent,NPK_K_percent,MAP_kgha,UAN_kgha,AN_kgha,AP_kgha,AS_kgha,CAN_kgha,Total_fert_min_kgha,Manure_kgha,Manure_type,Compost_kg_ha,Digestate_kg_ha,Total_fert_org_kgha,N_tot,N_min,N_orga,P_tot,P_min,P_orga,K_tot,K_min,K_orga,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Acaricide_kgha,Biocide_NE_kgha,Total_pesticides_kgha,Seed_kgha,Equipement_phyto,Molecule_name_1,Dose_kgha_1,Phase_application_1,Molecule_name_2,Dose_kgha_2,Phase_application_2,Molecule_name_3,Dose_kgha_3,Phase_application_3,Molecule_name_4,Dose_kgha_4,Phase_application_4,Molecule_name_5,Dose_kgha_5,Phase_application_5,Molecule_name_6,Dose_kgha_6,Phase_application_6,Molecule_name_7,Dose_kgha_7,Phase_application_7,Molecule_name_8,Dose_kgha_8,Phase_application_8,Molecule_name_9,Dose_kgha_9,Phase_application_9,Transport_1,Transport_type_1,Transport_tkm_1,Transport_2,Transport_type_2,Transport_tkm_2,Transport_3,Transport_type_3,Transport_tkm_3,Transport_4,Transport_type_4,Transport_tkm_4,Transport_tkm,Transport_type,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Irrig_lake_m3,Irrig_river_m3,Irrig_well_m3,Irrigation_source,Source_module,Output_basis,Yield_data_status,Yield_basis_note
40,sierra,BOLÍVAR,PAPA,transitory,2024-02-01,2024-09-01,7,0.25,7019.480519480516,,,,,sin riego,QUINTAL,,TUBERCULO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5272.5,,250.0,,,,,,190.71847400000001,11.337868480725623,,,200.0,0.0,,,,0.0,,,,,,,,,,2.834467120181406,2.834467120181406,3.221130616846513,0.0,0.0,3.027798868513959,242.475778190064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
138,sierra,BOLÍVAR,PASTO MIEL (CHILENA),cultivated_pasture,2024-01-01,2024-12-01,11,5.0,10000.0,,,,,sin riego,,,,,,,0.0,,,,,,,,83.33333333333334,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.5360739290690086,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for pasto miel or Setaria-type pasture; Ecuador evidence and FAO tropical benchmarks support a working range near 9-14 t DM/ha/year.
228,sierra,BOLÍVAR,PASTO MIXTO,cultivated_pasture,2024-01-01,2024-12-01,11,7.056,17000.0,,,10434.782608695654,,sin riego,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,,88.23529411764706,,,,,,133.33333333333334,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.418810426179531,1.6666666666666667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Cultivated-pasture dry-matter yield proxy for mixed pasture, set as an inferred midpoint spanning the Ecuador-supported tropical grass proxies used in this project."
43,sierra,BOLÍVAR,PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,1.99,5454.54545454546,,,,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,156.0,,,,,,62.828947368421055,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.4078947368421053,1.417233560090703,0.0,0.0,0.0,4454.545454545452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
28,sierra,BOLÍVAR,SABOYA,cultivated_pasture,2024-01-01,2024-12-01,11,7.0,25000.0,,,,,sin riego,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,0.8888888888888888,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for Saboya or Panicum maximum; Ecuador cut-based evidence is combined with tropical FAO benchmarks to retain an annualized working range of 18-33 t DM/ha/year.
3,sierra,BOLÍVAR,TOMATE DE ÁRBOL (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.5,10909.090909090899,,,10434.782608695654,,surcos,COSTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,900.0,,,,,,200.0,,,,800.0,224.0,,,,64.0,,,,,,,,,,2.0,8.0,2.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,0.0,0.0,10434.782608695654,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,sierra,BOLÍVAR,TOMATE RIÑON,transitory,2024-04-01,2024-08-01,4,0.2,2727.2727272727243,,,,,sin riego,GAVETA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5856.4935000000005,,250.0,,,,,,,,,,250.0,0.0,,,,0.0,,,,,,,,,,,5.0,,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
10,sierra,BOLÍVAR,TRIGO,transitory,2024-02-01,2024-08-01,6,0.7278,2712.636569779429,,,,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1447.4865,,87.87624380272109,,,,,,141.7233560090703,,,,116.22091500453516,0.0,,,,0.0,,,,,,,,,,1.771793054571226,3.303871576959396,1.417233560090703,0.0,0.0,5.606968838526912,25.76788291074005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,sierra,BOLÍVAR,YUCA,transitory,2024-02-01,2024-10-01,8,0.5,1272.727272727272,,,,,sin riego,QUINTAL,,RAIZ FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
60,sierra,CARCHI,AGUACATE (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,1.0,3409.0909090909104,,,15652.17391304348,,surcos,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,226.796185,,,,,,45.359237,88.5,125.0,,150.0,0.0,,,,0.0,,,,,,,,,,2.0,4.0,1.4545454545454546,0.0,0.0,0.22559872833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,15652.17391304348,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
7,sierra,CARCHI,ARVEJA SECA (GRANO SECO),transitory,2024-01-01,2024-08-01,7,1.5,965.9090909090926,,,10434.782608695654,,surcos,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,104.4310844,,,,,,3.0,,,,63.95668830769231,0.0,,,,0.0,,,,,,,,,,1.3333333333333333,1.0,0.8489172076923077,0.0,0.0,2.0,78.40909090909105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
14,sierra,CARCHI,ARVEJA TIERNA (VAINA),transitory,2024-03-01,2024-05-01,2,1.0,2909.09090909091,,,10434.782608695654,,surcos,QUINTAL,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,181.436948,,,,,,158.7573295,,,,112.5,0.0,,,,0.0,,,,,,,,,,1.0,1.2999999999999998,3.833333333333333,0.0,0.0,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5739.13043478261,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,sierra,CARCHI,BRACHIARIA,cultivated_pasture,2024-01-01,2024-12-01,11,200.0,25000.0,,,,,sin riego,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for Brachiaria based on Ecuador evidence from humid-tropics cultivar studies and Guayas field-response studies; working range retained at 20-30 t DM/ha/year.
4,sierra,CARCHI,CACAO (ALMENDRA SECA),permanent,2024-01-01,2024-12-01,11,0.375,522.7272727272727,,,,,sin riego,QUINTAL,,ALMENDRA SECA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
14,sierra,CARCHI,CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11,1.25,797.7272727272734,,,,,aspersi?n,QUINTAL,,GRANO ORO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,226.79618499999998,,,,,,,,,,0.0,907.18474,,,,907.18474,,,,,,,,,,1.2,9.25,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.18474,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
5,sierra,CARCHI,CAÑA DE AZÚCAR / AZÚCAR (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11,0.65,142857.14285714287,,,34782.608695652176,,surcos,TONELADA METR.,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,,18.1436948,,,,,,558.2675323076922,,,,558.2675323076922,0.0,,,,0.0,,,,,,,,,,4.08,3.7362637362637363,,0.0,0.0,2.857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,34782.608695652176,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
13,sierra,CARCHI,CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11,0.5,10000.0,,,34782.608695652176,,sin riego,TONELADA METR.,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
13,sierra,CARCHI,CEBADA,transitory,2024-01-01,2024-06-01,5,3.3,2727.2727272727197,,,10434.782608695654,,surcos,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1447.4865,,145.26392854545455,,,,,,347.75415033333337,,,,181.436948,0.0,,,,0.0,,,,,,,,,,1.0,1.0,2.2,0.0,0.0,1.2,545.454545454544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
2,sierra,CARCHI,CEBOLLA BLANCA,transitory,2024-07-01,2024-12-01,5,1.125,6818.18181818181,,,7826.08695652174,,aspersi?n,OTRA,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,10178.9935,,181.436948,,,,,,,,,,90.718474,65.35923700000001,,,,65.35923700000001,,,,,,,,,,0.375,0.125,,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.359237,20.0,0.0,0.0,3913.04347826087,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
45,sierra,CARCHI,FREJOL SECO (GRANO SECO),transitory,2024-02-01,2024-07-01,5,0.5,757.5757575757567,,,6956.521739130435,,surcos,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,63.57282466666667,,,,,,75.59872833333333,,,,7.25747792,0.0,,,,0.0,,,,,,,,,,0.9,0.6666666666666666,0.7257477920000001,0.0,0.0,1.0,20.454545454545467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,6956.521739130435,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
9,sierra,CARCHI,FREJOL TIERNO (VAINA),transitory,2024-06-01,2024-12-01,6,0.75,5454.5454545454495,,,6956.521739130435,,surcos,QUINTAL,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,124.73790175,,,,,,181.436948,,,,68.03885550000001,0.0,,,,0.0,,,,,,,,,,1.8,1.8,1.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,6956.521739130435,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
5,sierra,CARCHI,GRAMALOTE,cultivated_pasture,2024-01-01,2024-12-01,11,10.0,15000.0,,,,,sin riego,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,"Cultivated-pasture dry-matter yield proxy for gramalote or Axonopus-type pasture; Ecuador references support a working range near 10-20 t DM/ha/year, with the midpoint retained as proxy."
3,sierra,CARCHI,HABA SECA (GRANO SECO),transitory,2024-02-01,2024-07-01,5,0.5,1363.636363636364,,,10434.782608695654,,aspersi?n,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,100.0,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,3.5208333333333335,1.0208333333333335,,0.0,0.0,2.0833333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
14,sierra,CARCHI,HABA TIERNA (VAINA),transitory,2024-01-01,2024-08-01,7,1.5,6060.606060606067,,,10434.782608695654,,sin riego,SACO,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,200.0,,,,,,56.699046249999995,90.718474,,,200.0,0.0,,,,0.0,,,,,,,,,,1.2,0.5,3.7769427749999998,0.0,0.0,1.375,20.6611570247934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
38,sierra,CARCHI,LIMÓN (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.5,4090.90909090909,,,18260.869565217392,,surcos,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,100.0,,,,,,4.0,,,,73.52941176470588,0.0,,,,0.0,,,,,,,,,,2.0,2.0,1.0499999999999998,0.0,0.0,1.172155422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,sierra,CARCHI,MAIZ DURO CHOCLO (CHOCLO),transitory,2023-10-01,2024-03-01,5,2.0,454.54545454545445,,,11304.347826086958,,surcos,QUINTAL,,CHOCLO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,226.796185,,,,,,,,,,226.796185,0.0,,,,0.0,,,,,,,,,,,0.5,,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,11304.347826086958,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
20,sierra,CARCHI,MAIZ DURO SECO (GRANO SECO),transitory,2023-11-01,2024-09-01,10,0.625,2689.39393939394,,,11304.347826086958,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,133.33333333333334,,,,,,351.0,,,,67.28571428571428,0.0,,,,0.0,,,,,,,,,,3.25,1.3333333333333333,8.0,0.0,0.0,0.5833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
8,sierra,CARCHI,MAIZ SUAVE CHOCLO (CHOCLO),transitory,2024-03-01,2024-09-01,6,0.3,4545.454545454533,,,5652.173913043479,,sin riego,COSTAL,,CHOCLO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,270.0,,,,,,181.436948,,,,181.436948,0.0,,,,0.0,,,,,,,,,,4.25,1.0,2.0,0.0,0.0,2.87106852625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
7,sierra,CARCHI,MAIZ SUAVE SECO (GRANO SECO),transitory,2024-01-01,2024-09-01,8,1.0,3939.39393939394,,,11304.347826086958,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,257.38514066666664,,,,,,200.0,,,,181.436948,0.0,,,,0.0,,,,,,,,,,8.333333333333334,0.5,2.5,0.0,0.0,1.0,78.7878787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
6,sierra,CARCHI,MANGO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.375,3193.18181818182,,,0.0,,surcos,SACO,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,226.0,,,,,,52.0,52.0,,,278.0,0.0,,,,0.0,,,,,,,,,,2.5,4.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
4,sierra,CARCHI,MARACUYÁ (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.295,4123.737373737378,,,0.0,,aspersi?n,ARROBA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,40.66666666666667,,,,,,,,,,40.66666666666667,0.0,,,,0.0,,,,,,,,,,15.555555555555555,13.555555555555555,15.555555555555555,0.0,0.0,16.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
8,sierra,CARCHI,NARANJA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.35,1818.1818181818178,,,6562.5,,surcos,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,129.59782,,,,,,164.79891,200.0,200.0,,259.19564,0.0,,,,0.0,,,,,,,,,,15.217391304347826,2.1739130434782608,5.434782608695652,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
91,sierra,CARCHI,OTROS PASTOS CULTIVADOS,cultivated_pasture,2024-01-01,2024-12-01,11,3.0,15000.0,,,10434.782608695654,,sin riego,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,,143.0388555,,,,,,100.0,200.0,,,50.0,0.0,,,,0.0,,,,,,,,,,0.16666666666666666,0.6000000000000001,0.16666666666666666,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Fallback cultivated-pasture dry-matter yield proxy for uncategorized tropical improved pasture, retained as a conservative 10-20 t DM/ha/year range."
94,sierra,CARCHI,OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11,0.5,3967.5324675324728,,,0.0,,sin riego,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,300.0,,,,,,129.59782,,370.1923076923077,,180.0041882857143,0.0,,,,0.0,,,,,,,,,,5.5,5.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
57,sierra,CARCHI,OTROS TRANSITORIOS,transitory,2024-01-01,2024-06-01,5,0.74,13774.104683195555,,,10434.782608695654,,sin riego,QUINTAL,,BULBO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,,226.796185,,,,,,251.9957611111111,251.9957611111111,50.0,,200.0,0.0,,,,0.0,,,,,,,,,,2.3099788055555557,1.6,2.4,0.0,0.0,0.25,227.27272727272802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
80,sierra,CARCHI,PAPA,transitory,2024-01-01,2024-12-01,11,1.0,22727.272727272775,,,10434.782608695654,,sin riego,QUINTAL,,TUBERCULO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5272.5,,907.18474,,,,,,23.453079000000002,60.47898266666667,150.0,,907.18474,0.0,,,,0.0,,,,,,,,,,6.857142857142858,1.8,5.0,0.0,0.0,11.0,7575.757575757601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
8,sierra,CARCHI,PASTO MIEL (CHILENA),cultivated_pasture,2024-01-01,2024-12-01,11,9.440000000000001,10000.0,,,10434.782608695654,,sin riego,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for pasto miel or Setaria-type pasture; Ecuador evidence and FAO tropical benchmarks support a working range near 9-14 t DM/ha/year.
115,sierra,CARCHI,PASTO MIXTO,cultivated_pasture,2024-01-01,2024-12-01,11,5.0,17000.0,,,10434.782608695654,,sin riego,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,,93.23843161111111,,,,,,116.63803800000001,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.5,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Cultivated-pasture dry-matter yield proxy for mixed pasture, set as an inferred midpoint spanning the Ecuador-supported tropical grass proxies used in this project."
1,sierra,CARCHI,PIÑA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,,20420.4545454546,,,,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
22,sierra,CARCHI,PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.1,8181.818181818174,,,,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,100.0,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,4.5,11.11111111111111,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
